time,cmd_linear,cmd_angular,odom_x,odom_y,odom_yaw,real_dist
15.728851795196533,0.5,-0.0,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
18.676278829574585,0.5,0.008516661334341081,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
21.242385387420654,0.5,0.7494661974220151,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
24.26678991317749,0.5,0.5365496640634881,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
25.68901515007019,0.5,0.11923325868077514,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
29.51549983024597,0.5,0.5535829867321702,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
29.931873559951782,0.5,0.28956648536759677,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017278759594743866,
,,,0.45486805754056037,-0.4423574152956441,-0.017453292519943295,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.45486805754056037,-0.4423574152956441,-0.01780235837034216,
,,,0.4548254182539918,-0.44235665613558356,-0.017627825445142728,
,,,0.4547827788355743,-0.442355904417494,-0.017104226669544427,
